frame,state,boot_x,boot_y,cart_x,target,direction,loop_ms
616,PLAYING,726,620,724,726,0,2.1
617,PLAYING,726,624,724,726,0,2.0
618,PLAYING,726,630,724,726,0,2.2
619,PLAYING,726,634,724,726,0,2.1
620,PLAYING,726,638,724,726,0,2.0
621,PLAYING,714,653,724,714,-1,3.6
622,PLAYING,714,659,724,714,-1,2.9
623,PLAYING,714,663,723,714,-1,4.0
624,PLAYING,714,667,721,714,0,3.6
625,PLAYING,714,673,719,714,0,3.2
626,PLAYING,694,675,717,694,-1,3.8
627,PLAYING,694,679,717,694,-1,2.9
628,PLAYING,694,685,715,694,-1,4.7
629,PLAYING,694,689,713,694,-1,3.8
630,PLAYING,694,695,711,694,-1,5.5
631,PLAYING,683,687,711,683,-1,3.5
632,PLAYING,683,691,711,683,-1,2.9
633,PLAYING,683,695,711,683,-1,3.8
634,PLAYING,683,701,711,683,-1,2.6
635,PLAYING,683,705,711,683,-1,3.5
636,PLAYING,682,692,711,682,-1,4.2
637,PLAYING,682,698,711,682,-1,3.9
638,PLAYING,682,702,711,682,-1,3.2
639,PLAYING,682,706,711,682,-1,2.2
640,PLAYING,680,712,711,680,-1,3.0
641,PLAYING,699,700,711,699,-1,2.4
642,PLAYING,699,706,711,699,-1,3.2
643,PLAYING,699,710,711,699,-1,3.1
644,PLAYING,699,714,711,699,-1,2.9
645,PLAYING,699,718,711,699,-1,2.5
646,PLAYING,715,726,711,715,0,3.2
647,PLAYING,715,730,711,715,0,2.2
648,PLAYING,715,734,711,715,0,2.1
649,PLAYING,715,740,711,715,0,1.9
650,PLAYING,715,744,711,715,0,3.3
651,PLAYING,724,760,711,724,1,3.1
652,PLAYING,724,764,711,724,1,2.0
653,PLAYING,724,770,711,724,1,1.9
654,PLAYING,724,774,713,724,1,2.8
655,PLAYING,724,778,717,724,0,5.3
656,PLAYING,724,806,719,724,0,2.2
657,PLAYING,724,810,724,724,0,2.0
658,PLAYING,724,816,724,724,0,2.0
659,PLAYING,724,820,726,724,0,2.2
660,PLAYING,724,824,726,724,0,2.3
661,PLAYING,712,839,726,712,-1,2.4
662,PLAYING,712,845,726,712,-1,2.7
663,PLAYING,717,846,722,717,0,2.5
664,PLAYING,,,721,,0,1165.4
665,PLAYING,808,768,722,808,1,4.1
666,PLAYING,810,772,722,810,1,3.4
667,PLAYING,810,778,723,810,1,2.6
668,PLAYING,796,784,725,796,1,2.1
669,PLAYING,798,788,727,798,1,3.0
670,PLAYING,798,792,731,798,1,1.9
671,PLAYING,800,798,733,800,1,1.9
672,PLAYING,802,802,737,802,1,3.1
673,PLAYING,793,818,741,793,1,2.6
674,PLAYING,795,822,745,795,1,2.0
675,PLAYING,797,828,749,797,1,2.9
676,PLAYING,797,832,753,797,1,2.1
677,PLAYING,799,835,757,799,1,2.1
678,PLAYING,,,768,,0,1166.0
679,PLAYING,1032,377,778,1032,1,4.7
680,PLAYING,1037,356,778,1037,1,2.4
681,PLAYING,1039,354,778,1039,1,2.9
682,PLAYING,1043,350,779,1043,1,3.4
683,PLAYING,1045,346,779,1045,1,2.2
684,PLAYING,1049,342,783,1049,1,2.0
685,PLAYING,1032,322,785,1032,1,2.0
686,PLAYING,1036,318,791,1036,1,3.2
687,PLAYING,1038,316,795,1038,1,2.0
688,PLAYING,1042,312,799,1042,1,3.1
689,PLAYING,1044,308,803,1044,1,2.0
690,PLAYING,1032,306,809,1032,1,3.3
691,PLAYING,1034,302,813,1034,1,2.0
692,PLAYING,1038,300,819,1038,1,2.1
693,PLAYING,1040,296,823,1040,1,2.1
694,PLAYING,1044,292,829,1044,1,3.3
695,PLAYING,1037,300,835,1037,1,2.6
696,PLAYING,1041,296,839,1041,1,2.1
697,PLAYING,1082,287,845,1082,1,2.1
698,PLAYING,1079,286,851,1079,1,2.8
699,PLAYING,1078,283,857,1078,1,2.7
700,PLAYING,1112,288,863,1112,1,2.1
701,PLAYING,1112,288,871,1112,1,2.6
702,PLAYING,1067,313,877,1067,1,2.3
703,PLAYING,1067,316,883,1067,1,2.1
704,PLAYING,1066,318,889,1066,1,2.0
705,PLAYING,1050,329,897,1050,1,2.6
706,PLAYING,1046,333,905,1046,1,2.2
707,PLAYING,1044,337,911,1044,1,2.0
708,PLAYING,1042,341,919,1042,1,2.4
709,PLAYING,1038,345,925,1038,1,2.1
710,PLAYING,1014,347,933,1014,1,2.7
711,PLAYING,1012,349,941,1012,1,2.4
712,PLAYING,1008,353,949,1008,1,1.9
713,PLAYING,1006,357,957,1006,1,2.2
714,PLAYING,1002,361,965,1002,1,2.2
715,PLAYING,989,353,973,989,1,2.6
716,PLAYING,985,355,981,985,0,2.6
717,PLAYING,983,359,991,983,0,2.8
718,PLAYING,979,363,1000,979,-1,2.7
719,PLAYING,977,367,1006,977,-1,2.0
720,PLAYING,972,354,1005,972,-1,2.6
721,PLAYING,970,358,1003,970,-1,2.2
722,PLAYING,966,362,999,966,-1,2.0
723,PLAYING,964,364,997,964,-1,2.4
724,PLAYING,960,368,993,960,-1,2.0
725,PLAYING,977,356,989,977,-1,2.0
726,PLAYING,973,360,985,973,-1,2.6
727,PLAYING,971,364,981,971,-1,4.0
728,PLAYING,967,366,977,967,-1,2.1
729,PLAYING,965,370,973,965,-1,2.2
730,PLAYING,977,376,969,977,0,3.3
731,PLAYING,975,380,965,975,1,3.1
732,PLAYING,971,384,961,971,1,2.3
733,PLAYING,969,388,961,969,0,2.3
734,PLAYING,974,404,963,974,1,2.8
735,PLAYING,972,406,966,972,0,3.3
736,PLAYING,968,410,965,968,0,2.3
737,PLAYING,964,414,968,964,0,1.9
738,PLAYING,962,418,968,962,0,2.4
739,PLAYING,960,444,968,960,0,2.1
740,PLAYING,956,446,968,956,-1,3.0
741,PLAYING,952,450,968,952,-1,2.5
742,PLAYING,950,454,965,950,-1,2.4
743,PLAYING,946,458,965,946,-1,2.0
744,PLAYING,932,473,961,932,-1,2.0
745,PLAYING,928,475,959,928,-1,2.7
746,PLAYING,926,481,953,926,-1,2.6
747,PLAYING,922,483,951,922,-1,1.9
748,PLAYING,920,487,945,920,-1,2.0
749,PLAYING,896,489,941,896,-1,2.1
750,PLAYING,894,493,935,894,-1,2.1
751,PLAYING,887,493,931,887,-1,1.9
752,PLAYING,896,497,927,896,-1,2.5
753,PLAYING,898,501,921,898,-1,2.6
754,PLAYING,892,495,915,892,-1,2.9
755,PLAYING,893,498,911,893,-1,2.0
756,PLAYING,897,501,905,897,0,2.3
757,PLAYING,899,505,899,899,0,2.0
758,PLAYING,903,509,892,903,1,2.5
759,PLAYING,904,494,889,904,1,2.7
760,PLAYING,908,498,892,908,1,2.1
761,PLAYING,910,502,893,910,1,1.9
762,PLAYING,914,506,896,914,1,2.6
763,PLAYING,916,508,897,916,1,2.8
764,PLAYING,939,496,901,939,1,3.0
765,PLAYING,941,500,905,941,1,2.6
766,PLAYING,945,504,909,945,1,2.0
767,PLAYING,947,508,913,947,1,1.9
768,PLAYING,951,512,917,951,1,2.0
769,PLAYING,969,516,922,969,1,2.6
770,PLAYING,973,520,925,973,1,2.7
771,PLAYING,975,524,929,975,1,1.9
772,PLAYING,979,528,935,979,1,2.1
773,PLAYING,981,532,939,981,1,2.5
774,PLAYING,994,548,945,994,1,2.0
775,PLAYING,996,550,949,996,1,2.0
776,PLAYING,1000,554,955,1000,1,2.1
777,PLAYING,1002,558,959,1002,1,1.9
778,PLAYING,1006,562,965,1006,1,3.2
779,PLAYING,1008,588,971,1008,1,2.1
780,PLAYING,1012,590,975,1012,1,1.9
781,PLAYING,1014,594,981,1014,1,2.8
782,PLAYING,1018,598,989,1018,1,2.1
783,PLAYING,1020,602,993,1020,1,2.0
784,PLAYING,1012,617,1001,1012,1,2.1
785,PLAYING,1014,621,1007,1014,0,2.4
786,PLAYING,1018,625,1013,1018,0,2.0
787,PLAYING,1020,627,1020,1020,0,2.0
788,PLAYING,1007,631,1024,1007,-1,3.5
789,PLAYING,1023,633,1030,1023,0,2.3
790,PLAYING,1021,637,1032,1021,-1,3.1
791,PLAYING,1017,641,1034,1017,-1,2.6
792,PLAYING,1015,643,1033,1015,-1,2.9
793,PLAYING,1011,647,1031,1011,-1,2.1
794,PLAYING,1020,639,1029,1020,-1,2.8
795,PLAYING,1016,643,1025,1016,-1,2.9
796,PLAYING,1014,647,1021,1014,0,2.6
797,PLAYING,1010,649,1019,1010,-1,3.1
798,PLAYING,1008,655,1015,1008,0,2.9
799,PLAYING,1005,640,1013,1005,0,2.1
800,PLAYING,1003,644,1011,1003,0,1.9
801,PLAYING,999,648,1009,999,-1,2.8
802,PLAYING,997,652,1007,997,-1,2.2
803,PLAYING,993,654,1007,993,-1,1.9
804,PLAYING,972,642,1003,972,-1,2.4
805,PLAYING,968,646,1001,968,-1,2.0
806,PLAYING,966,650,997,966,-1,3.3
807,PLAYING,962,654,993,962,-1,3.7
808,PLAYING,960,658,989,960,-1,2.1
809,PLAYING,940,662,983,940,-1,2.1
810,PLAYING,938,666,979,938,-1,3.1
811,PLAYING,934,670,975,934,-1,2.7
812,PLAYING,932,674,969,932,-1,2.3
813,PLAYING,928,678,965,928,-1,2.0
814,PLAYING,917,694,959,917,-1,2.0
815,PLAYING,913,696,953,913,-1,2.6
816,PLAYING,911,700,949,911,-1,2.3
817,PLAYING,907,704,943,907,-1,2.0
818,PLAYING,903,708,937,903,-1,2.9
819,PLAYING,901,734,931,901,-1,2.1
820,PLAYING,899,736,925,899,-1,2.4
821,PLAYING,895,740,919,895,-1,2.9
822,PLAYING,891,744,913,891,-1,2.1
823,PLAYING,889,748,907,889,-1,1.9
824,PLAYING,899,763,899,899,0,3.1
825,PLAYING,895,767,893,895,0,2.0
826,PLAYING,891,769,887,891,0,2.7
827,PLAYING,889,773,881,889,1,2.3
828,PLAYING,885,777,877,885,1,2.1
829,PLAYING,903,779,879,903,1,2.0
830,PLAYING,899,783,881,899,1,1.9
831,PLAYING,897,787,883,897,1,2.2
832,PLAYING,893,789,887,893,0,2.4
833,PLAYING,891,793,889,891,0,2.1
834,PLAYING,898,785,894,898,0,2.0
835,PLAYING,896,789,896,896,0,2.4
836,PLAYING,892,793,896,892,0,2.0
837,PLAYING,890,797,896,890,0,2.8
838,PLAYING,886,799,896,886,-1,2.3
839,PLAYING,885,786,896,885,-1,2.0
840,PLAYING,881,790,895,881,-1,2.3
841,PLAYING,879,794,893,879,-1,2.5
842,PLAYING,875,798,891,875,-1,2.9
843,PLAYING,873,800,887,873,-1,2.0
844,PLAYING,850,788,883,850,-1,2.0
845,PLAYING,848,792,879,848,-1,2.2
846,PLAYING,844,796,877,844,-1,4.6
847,PLAYING,842,800,873,842,-1,2.2
848,PLAYING,838,804,867,838,-1,2.8
849,PLAYING,818,810,863,818,-1,3.1
850,PLAYING,816,812,859,816,-1,3.0
851,PLAYING,812,816,855,812,-1,2.6
852,PLAYING,810,820,851,810,-1,2.7
853,PLAYING,806,824,845,806,-1,2.5
854,PLAYING,795,837,840,795,-1,2.5
855,PLAYING,792,840,833,792,-1,1.9
856,PLAYING,790,841,828,790,-1,2.0
857,PLAYING,788,843,822,788,-1,2.4
858,PLAYING,823,843,817,823,0,2.4
859,PLAYING,,,812,,0,1165.2
860,PLAYING,,,840,,0,1167.7
861,PLAYING,,,800,,0,1166.4
862,PLAYING,962,658,800,962,1,3.1
863,PLAYING,962,658,800,962,1,2.2
864,PLAYING,964,654,800,964,1,2.1
865,PLAYING,968,648,801,968,1,2.6
866,PLAYING,970,646,801,970,1,2.0
867,PLAYING,974,642,805,974,1,2.4
868,PLAYING,995,622,809,995,1,2.0
869,PLAYING,997,618,813,997,1,2.1
870,PLAYING,999,614,817,999,1,2.4
871,PLAYING,1003,612,821,1003,1,2.6
872,PLAYING,1005,608,825,1005,1,2.3
873,PLAYING,1023,606,831,1023,1,2.3
874,PLAYING,1025,602,835,1025,1,1.9
875,PLAYING,1029,598,839,1029,1,2.1
876,PLAYING,1031,596,843,1031,1,2.9
877,PLAYING,1033,592,849,1033,1,2.3
878,PLAYING,1046,600,855,1046,1,2.0
879,PLAYING,1048,596,859,1048,1,2.4
880,PLAYING,1050,594,865,1050,1,2.2
881,PLAYING,1054,590,871,1054,1,3.1
882,PLAYING,1056,586,877,1056,1,2.6
883,PLAYING,1058,604,881,1058,1,2.0
884,PLAYING,1060,600,887,1060,1,2.1
885,PLAYING,1064,596,895,1064,1,2.1
886,PLAYING,1066,594,901,1066,1,3.4
887,PLAYING,1068,590,907,1068,1,2.7
888,PLAYING,1058,597,913,1058,1,1.9
889,PLAYING,1062,593,921,1062,1,2.6
890,PLAYING,1064,591,927,1064,1,2.2
891,PLAYING,1066,587,935,1066,1,2.1
892,PLAYING,1070,583,941,1070,1,1.9
893,PLAYING,1052,577,949,1052,1,2.7
894,PLAYING,1075,577,957,1075,1,2.3
895,PLAYING,1077,581,963,1077,1,2.3
896,PLAYING,1081,585,971,1081,1,2.1
897,PLAYING,1083,589,981,1083,1,2.4
898,PLAYING,1096,579,987,1096,1,3.0
899,PLAYING,1098,583,995,1098,1,2.8
900,PLAYING,1102,587,1003,1102,1,2.0
901,PLAYING,1104,591,1013,1104,1,2.6
902,PLAYING,1106,593,1021,1106,1,2.0
903,PLAYING,1109,580,1030,1109,1,2.1
904,PLAYING,1113,584,1038,1113,1,1.9
905,PLAYING,1115,588,1048,1115,1,2.6
906,PLAYING,1117,590,1056,1117,1,2.8
907,PLAYING,1121,594,1066,1121,1,3.0
908,PLAYING,1104,582,1076,1104,1,2.1
909,PLAYING,1106,586,1086,1106,1,2.1
910,PLAYING,1108,590,1094,1108,1,2.0
911,PLAYING,1112,592,1104,1112,1,2.6
912,PLAYING,1114,596,1114,1114,0,2.4
913,PLAYING,1100,602,1124,1100,-1,2.7
914,PLAYING,1104,606,1134,1104,-1,2.2
915,PLAYING,1106,610,1131,1106,-1,2.4
916,PLAYING,1108,612,1131,1108,-1,2.0
917,PLAYING,1110,616,1127,1110,-1,2.0
918,PLAYING,1105,632,1125,1105,-1,3.4
919,PLAYING,1107,636,1121,1107,-1,2.9
920,PLAYING,1109,638,1115,1109,0,2.4
921,PLAYING,1113,642,1111,1113,0,3.2
922,PLAYING,1115,646,1107,1115,0,3.0
923,PLAYING,1117,672,1105,1117,1,3.9
924,PLAYING,1119,676,1103,1119,1,2.0
925,PLAYING,1123,680,1105,1123,1,2.0
926,PLAYING,1125,682,1105,1125,1,2.0
927,PLAYING,1127,686,1109,1127,1,2.0
928,PLAYING,1141,701,1111,1141,1,2.3
929,PLAYING,1145,705,1115,1145,1,2.5
930,PLAYING,1147,707,1119,1147,1,2.1
931,PLAYING,1149,711,1123,1149,1,2.5
932,PLAYING,1153,715,1127,1153,1,2.7
933,PLAYING,1175,717,1131,1175,1,3.3
934,PLAYING,1177,719,1135,1177,1,2.9
935,PLAYING,1179,723,1139,1179,1,3.4
936,PLAYING,1183,727,1143,1183,1,2.6
937,PLAYING,1185,731,1149,1185,1,2.1
938,PLAYING,1198,723,1153,1198,1,2.3
939,PLAYING,1202,725,1157,1202,1,1.9
940,PLAYING,1204,729,1163,1204,1,2.2
941,PLAYING,1206,733,1169,1206,1,2.7
942,PLAYING,1208,737,1173,1208,1,2.2
943,PLAYING,1213,722,1179,1213,1,1.9
944,PLAYING,1215,726,1185,1215,1,1.9
945,PLAYING,1217,730,1191,1217,1,2.0
946,PLAYING,1219,734,1195,1219,1,2.1
947,PLAYING,1223,738,1201,1223,1,2.8
948,PLAYING,1206,724,1207,1206,0,3.7
949,PLAYING,1208,728,1207,1208,0,1.9
950,PLAYING,1212,732,1208,1212,0,1.9
951,PLAYING,1214,736,1208,1214,0,3.0
952,PLAYING,1216,740,1208,1216,1,2.2
953,PLAYING,1204,746,1207,1204,0,3.9
954,PLAYING,1206,748,1207,1206,0,2.8
955,PLAYING,1208,752,1208,1208,0,1.9
956,PLAYING,1210,756,1208,1210,0,1.9
957,PLAYING,1214,760,1208,1214,0,2.1
958,PLAYING,1207,774,1208,1207,0,1.9
959,PLAYING,1209,778,1208,1209,0,2.6
960,PLAYING,1211,782,1208,1211,0,2.1
961,PLAYING,1215,786,1208,1215,0,3.3
962,PLAYING,1217,788,1208,1217,1,3.0
963,PLAYING,1219,814,1208,1219,1,2.2
964,PLAYING,1223,818,1207,1223,1,2.9
965,PLAYING,1225,822,1207,1225,1,3.1
966,PLAYING,1227,826,1207,1227,1,2.5
967,PLAYING,1229,828,1207,1229,1,1.9
968,PLAYING,1245,843,1207,1245,1,1.9
969,PLAYING,1246,846,1208,1246,1,2.0
970,PLAYING,1236,846,1211,1236,1,3.0
971,PLAYING,,,1211,,0,1165.7
972,PLAYING,1101,390,1208,1101,-1,3.0
973,PLAYING,1099,396,1208,1099,-1,2.9
974,PLAYING,1113,402,1205,1113,-1,3.0
975,PLAYING,1113,406,1205,1113,-1,2.6
976,PLAYING,1111,410,1201,1111,-1,2.7
977,PLAYING,1109,414,1199,1109,-1,2.2
978,PLAYING,1109,418,1195,1109,-1,2.4
979,PLAYING,1116,434,1191,1116,-1,1.9
980,PLAYING,1116,434,1187,1116,-1,2.0
981,PLAYING,1118,440,1183,1118,-1,2.5
982,PLAYING,1118,442,1179,1118,-1,3.2
983,PLAYING,1120,438,1175,1120,-1,2.3
984,PLAYING,1120,456,1171,1120,-1,2.0
985,PLAYING,1122,452,1167,1122,-1,2.7
986,PLAYING,1124,446,1161,1124,-1,2.3
987,PLAYING,1126,444,1157,1126,-1,2.2
988,PLAYING,1126,438,1153,1126,-1,2.7
989,PLAYING,1116,445,1147,1116,-1,2.1
990,PLAYING,1118,441,1143,1118,-1,3.6
991,PLAYING,1118,437,1137,1118,-1,2.8
992,PLAYING,1120,433,1131,1120,-1,3.2
993,PLAYING,1122,429,1127,1122,0,3.4
994,PLAYING,1102,421,1119,1102,-1,2.5
995,PLAYING,1104,419,1115,1104,-1,3.1
996,PLAYING,1106,413,1111,1106,0,3.0
997,PLAYING,1106,409,1105,1106,0,4.1
998,PLAYING,1108,405,1101,1108,0,4.0
999,PLAYING,1099,389,1097,1099,0,5.0
1000,PLAYING,1099,385,1095,1099,0,3.0
1001,PLAYING,1101,381,1093,1101,1,5.7
1002,PLAYING,1103,377,1091,1103,1,3.1
1003,PLAYING,1103,373,1091,1103,1,4.3
1004,PLAYING,1104,352,1093,1104,1,3.0
1005,PLAYING,1106,348,1095,1106,1,2.8
1006,PLAYING,1108,342,1099,1108,1,3.1
1007,PLAYING,1108,338,1103,1108,0,3.4
1008,PLAYING,1110,334,1107,1110,0,3.4
1009,PLAYING,1151,319,1112,1151,1,4.1
1010,PLAYING,1149,323,1114,1149,1,2.7
1011,PLAYING,1148,326,1117,1148,1,3.6
1012,PLAYING,,,1121,,0,1167.7
1013,PLAYING,,,1134,,0,1165.6
1014,PLAYING,,,,,0,1166.2
1015,PLAYING,,,,,0,1166.4
1016,PLAYING,960,382,1134,960,-1,5.5
1017,PLAYING,960,382,1134,960,-1,2.0
1018,PLAYING,960,382,1134,960,-1,2.9
1019,PLAYING,960,382,1134,960,-1,2.6
1020,PLAYING,960,382,1134,960,-1,2.8
1021,PLAYING,1032,382,1134,1032,-1,3.0
1022,PLAYING,1032,382,1134,1032,-1,2.0
1023,PLAYING,1032,382,1134,1032,-1,2.1
1024,PLAYING,1032,382,1134,1032,-1,1.8
1025,PLAYING,1032,382,1134,1032,-1,2.1
1026,PLAYING,1032,382,1134,1032,-1,2.4
1027,PLAYING,1032,382,1134,1032,-1,2.0
1028,PLAYING,1032,382,1134,1032,-1,2.6
1029,PLAYING,1032,382,1134,1032,-1,1.8
1030,PLAYING,1032,382,1134,1032,-1,1.9
1031,PLAYING,1032,382,1134,1032,-1,2.4
1032,PLAYING,1032,382,1134,1032,-1,2.5
1033,PLAYING,1032,382,1134,1032,-1,1.8
1034,PLAYING,1032,382,1134,1032,-1,2.1
1035,PLAYING,1032,382,1134,1032,-1,2.5
1036,PLAYING,1032,382,1134,1032,-1,1.8
1037,PLAYING,1032,382,1134,1032,-1,1.8
1038,PLAYING,1032,382,1134,1032,-1,2.5
1039,PLAYING,1032,382,1134,1032,-1,1.8
1040,PLAYING,1032,382,1134,1032,-1,1.8
1041,PLAYING,1032,382,1134,1032,-1,2.9
1042,PLAYING,1032,382,1134,1032,-1,1.9
1043,PLAYING,1032,382,1134,1032,-1,2.0
1044,PLAYING,1032,382,1134,1032,-1,1.8
1045,PLAYING,1032,382,1134,1032,-1,1.7
1046,PLAYING,1032,382,1134,1032,-1,1.8
1047,PLAYING,1032,382,1134,1032,-1,1.8
1048,PLAYING,1032,382,1134,1032,-1,1.7
1049,PLAYING,1032,382,1134,1032,-1,2.3
1050,PLAYING,1032,382,1134,1032,-1,2.6
1051,PLAYING,1032,382,1134,1032,-1,2.0
1052,PLAYING,1032,382,1134,1032,-1,2.8
1053,PLAYING,1032,382,1134,1032,-1,1.8
1054,PLAYING,1032,382,1134,1032,-1,1.8
1055,PLAYING,1032,382,1134,1032,-1,2.7
1056,PLAYING,1032,382,1134,1032,-1,2.4
1057,PLAYING,1032,382,1134,1032,-1,2.3
1058,PLAYING,1032,382,1134,1032,-1,1.8
1059,PLAYING,1032,382,1134,1032,-1,2.3
1060,PLAYING,1032,382,1134,1032,-1,1.9
1061,PLAYING,1032,382,1134,1032,-1,2.5
1062,PLAYING,1032,382,1134,1032,-1,1.8
1063,PLAYING,1032,382,1134,1032,-1,2.1
1064,PLAYING,1032,382,1134,1032,-1,2.6
1065,PLAYING,1032,382,1134,1032,-1,1.8
1066,PLAYING,1032,382,1134,1032,-1,2.1
1067,PLAYING,1032,382,1134,1032,-1,1.8
1068,PLAYING,1032,382,1134,1032,-1,2.3
1069,PLAYING,1032,382,1134,1032,-1,5.0
1070,PLAYING,1032,382,1131,1032,-1,2.3
1071,PLAYING,1032,382,1129,1032,-1,1.8
1072,PLAYING,1032,382,1127,1032,-1,1.8
1073,PLAYING,1032,382,1123,1032,-1,1.8
1074,PLAYING,1032,382,1119,1032,-1,2.0
1075,PLAYING,1032,382,1115,1032,-1,2.4
1076,PLAYING,1032,382,1111,1032,-1,1.8
1077,PLAYING,1032,382,1107,1032,-1,2.5
1078,PLAYING,1032,382,1101,1032,-1,2.9
1079,PLAYING,1032,382,1097,1032,-1,2.5
1080,PLAYING,1032,382,1091,1032,-1,2.0
1081,PLAYING,1032,382,1087,1032,-1,2.2
1082,PLAYING,1032,382,1081,1032,-1,2.9
1083,PLAYING,1032,382,1075,1032,-1,2.4
1084,PLAYING,1032,382,1069,1032,-1,2.0
1085,PLAYING,1032,382,1065,1032,-1,2.4
1086,PLAYING,1032,382,1057,1032,-1,2.7
1087,PLAYING,1032,382,1053,1032,-1,1.8
1088,PLAYING,1032,382,1045,1032,-1,1.8
1089,PLAYING,1032,382,1039,1032,0,2.9
1090,PLAYING,1032,382,1033,1032,0,1.8
1091,PLAYING,1032,382,1027,1032,0,1.8
1092,PLAYING,1032,382,1023,1032,1,2.7
1093,PLAYING,1032,382,1019,1032,1,2.0
1094,PLAYING,1032,382,1019,1032,1,3.2
1095,PLAYING,1032,382,1021,1032,1,2.5
1096,PLAYING,1032,382,1023,1032,1,1.8
1097,PLAYING,1032,382,1027,1032,0,2.3
1098,PLAYING,1032,382,1031,1032,0,2.8
1099,PLAYING,1032,382,1034,1032,0,2.2
1100,PLAYING,1032,382,1036,1032,0,2.4
1101,PLAYING,1032,382,1038,1032,0,1.8
1102,PLAYING,1032,382,1038,1032,0,1.8
1103,PLAYING,1032,382,1038,1032,0,2.7
1104,PLAYING,1032,382,1038,1032,0,1.8
1105,PLAYING,1032,382,1038,1032,0,1.8
1106,PLAYING,1032,382,1038,1032,0,2.4
1107,PLAYING,1032,382,1038,1032,0,1.8
1108,PLAYING,1032,382,1038,1032,0,1.9
1109,PLAYING,1032,382,1038,1032,0,2.4
1110,PLAYING,1032,382,1038,1032,0,1.8
1111,PLAYING,1032,382,1038,1032,0,1.9
1112,PLAYING,1032,382,1038,1032,0,2.5
1113,PLAYING,1032,382,1038,1032,0,2.4
1114,PLAYING,1032,382,1038,1032,0,2.7
1115,PLAYING,1032,382,1038,1032,0,2.5
1116,PLAYING,1032,382,1038,1032,0,1.8
1117,PLAYING,1032,382,1038,1032,0,2.6
1118,PLAYING,1032,382,1038,1032,0,1.8
1119,PLAYING,1032,382,1038,1032,0,2.4
1120,PLAYING,1032,382,1038,1032,0,2.3
1121,PLAYING,1032,382,1038,1032,0,3.0
1122,PLAYING,1032,382,1038,1032,0,3.1
1123,PLAYING,1032,382,1038,1032,0,3.4
1124,PLAYING,1032,382,1038,1032,0,3.0
1125,PLAYING,1032,382,1038,1032,0,2.4
1126,PLAYING,1032,382,1038,1032,0,2.6
1127,PLAYING,1032,382,1038,1032,0,1.9
1128,PLAYING,1032,382,1038,1032,0,2.8
1129,PLAYING,1032,382,1038,1032,0,2.3
1130,PLAYING,1032,382,1038,1032,0,1.9
1131,PLAYING,1032,382,1038,1032,0,2.3
1132,PLAYING,1032,382,1038,1032,0,2.8
1133,PLAYING,1032,382,1038,1032,0,2.0
1134,PLAYING,1032,382,1038,1032,0,2.5
1135,PLAYING,1032,382,1038,1032,0,1.9
1136,PLAYING,1032,382,1038,1032,0,1.9
1137,PLAYING,1032,382,1038,1032,0,2.4
1138,PLAYING,1032,382,1038,1032,0,3.2
1139,PLAYING,1032,382,1038,1032,0,2.4
1140,PLAYING,1032,382,1038,1032,0,1.8
1141,PLAYING,1032,382,1038,1032,0,1.9
1142,PLAYING,1032,382,1038,1032,0,3.2
1143,PLAYING,1032,382,1038,1032,0,2.3
1144,PLAYING,1032,382,1038,1032,0,1.9
1145,PLAYING,1032,382,1038,1032,0,1.8
1146,PLAYING,1032,382,1038,1032,0,2.0
1147,PLAYING,1032,382,1038,1032,0,2.7
1148,PLAYING,1032,382,1038,1032,0,1.7
1149,PLAYING,1032,382,1038,1032,0,3.1
1150,PLAYING,1032,382,1038,1032,0,3.7
1151,PLAYING,1032,382,1038,1032,0,1.8
1152,PLAYING,1032,382,1038,1032,0,1.8
1153,PLAYING,1032,382,1038,1032,0,2.5
1154,PLAYING,1032,382,1038,1032,0,2.8
1155,PLAYING,1032,382,1038,1032,0,2.3
1156,PLAYING,1032,382,1038,1032,0,3.2
1157,PLAYING,1032,382,1038,1032,0,1.9
1158,PLAYING,1032,382,1038,1032,0,1.7
1159,PLAYING,1032,382,1038,1032,0,2.5
1160,PLAYING,1032,382,1038,1032,0,2.3
1161,PLAYING,1032,382,1038,1032,0,1.8
1162,PLAYING,1032,382,1038,1032,0,1.9
1163,PLAYING,1032,382,1038,1032,0,2.3
1164,PLAYING,1032,382,1038,1032,0,2.5
1165,PLAYING,1032,382,1038,1032,0,2.2
1166,PLAYING,1032,382,1038,1032,0,2.7
1167,PLAYING,1032,382,1038,1032,0,2.6
1168,PLAYING,1032,382,1038,1032,0,2.5
1169,PLAYING,1032,382,1038,1032,0,4.0
1170,PLAYING,1032,382,1038,1032,0,2.1
1171,PLAYING,1032,382,1038,1032,0,2.6
1172,PLAYING,1032,382,1038,1032,0,2.7
1173,PLAYING,1032,382,1038,1032,0,1.9
1174,PLAYING,1032,382,1038,1032,0,2.1
1175,PLAYING,1032,382,1038,1032,0,2.6
1176,PLAYING,1032,382,1038,1032,0,2.1
1177,PLAYING,1032,382,1038,1032,0,2.1
1178,PLAYING,1032,382,1038,1032,0,2.0
1179,PLAYING,1032,382,1038,1032,0,2.0
1180,PLAYING,1032,382,1038,1032,0,1.9
1181,PLAYING,1032,382,1038,1032,0,2.1
1182,PLAYING,1032,382,1038,1032,0,2.0
1183,PLAYING,1032,382,1038,1032,0,2.0
1184,PLAYING,1032,382,1038,1032,0,2.3
1185,PLAYING,1032,382,1038,1032,0,2.5
